ID,PartySubTypeID,DistinctPartyRef
39516,4,39516
39517,4,39517
39518,4,39518
39519,4,39519
39520,4,39520
39536,4,39536
39537,3,39537
39538,3,39538
39539,3,39539
39540,3,39540
39541,3,39541
39542,3,39542
39556,4,39556
39576,4,39576
39577,4,39577
39578,4,39578
39579,4,39579
39580,3,39580
39581,3,39581
39582,3,39582
39583,3,39583
39584,3,39584
39585,4,39585
39586,4,39586
39587,3,39587
39588,3,39588
39589,3,39589
39591,3,39591
39592,3,39592
39593,4,39593
39594,3,39594
39595,3,39595
39597,4,39597
39598,4,39598
39599,3,39599
39600,4,39600
39616,4,39616
39617,4,39617
39618,3,39618
39619,4,39619
39620,3,39620
39621,4,39621
39636,4,39636
39637,3,39637
39638,4,39638
39639,4,39639
39640,4,39640
39641,4,39641
39642,4,39642
39643,4,39643
39644,4,39644
39645,4,39645
39646,3,39646
39656,4,39656
39657,4,39657
39658,4,39658
39659,4,39659
39660,4,39660
39661,4,39661
39662,4,39662
39663,4,39663
39664,4,39664
39665,4,39665
39666,3,39666
39667,3,39667
39668,3,39668
39669,3,39669
39670,3,39670
39671,3,39671
39672,3,39672
39673,4,39673
39674,4,39674
39676,4,39676
39677,3,39677
39678,3,39678
39679,3,39679
39680,4,39680
39682,3,39682
39683,1,39683
39684,1,39684
39685,1,39685
39686,1,39686
39687,1,39687
39688,1,39688
39689,3,39689
39690,4,39690
39691,1,39691
39692,1,39692
39694,4,39694
39697,4,39697
39698,3,39698
39700,3,39700
39701,3,39701
39702,3,39702
39703,3,39703
39704,3,39704
39709,3,39709
39710,4,39710
39711,4,39711
39756,3,39756
39757,3,39757
39758,4,39758
39760,4,39760
39776,4,39776
39777,4,39777
39778,3,39778
39779,3,39779
39780,3,39780
39781,3,39781
39782,3,39782
39783,4,39783
39784,4,39784
39796,3,39796
39816,3,39816
39817,3,39817
39818,3,39818
39819,3,39819
39820,3,39820
39821,3,39821
39822,3,39822
39836,4,39836
39838,3,39838
39839,3,39839
39840,4,39840
39843,4,39843
39856,4,39856
39896,4,39896
39916,4,39916
39936,4,39936
39937,4,39937
39938,4,39938
39939,4,39939
39958,4,39958
39959,4,39959
39960,3,39960
39976,3,39976
39977,4,39977
39996,4,39996
40016,4,40016
40017,4,40017
40018,4,40018
40036,4,40036
40076,4,40076
40077,4,40077
40078,4,40078
40096,4,40096
40117,4,40117
40118,4,40118
40119,4,40119
40120,4,40120
40121,4,40121
40122,4,40122
40123,4,40123
40124,4,40124
40125,4,40125
40126,4,40126
40127,4,40127
40128,4,40128
40129,4,40129
40130,4,40130
40131,4,40131
40132,4,40132
40133,4,40133
40134,4,40134
40135,3,40135
40136,4,40136
40137,3,40137
40139,4,40139
40140,4,40140
40141,4,40141
40142,4,40142
40143,4,40143
40144,4,40144
40145,4,40145
40156,4,40156
40157,4,40157
40158,4,40158
40176,3,40176
40177,3,40177
40178,3,40178
40179,3,40179
40180,4,40180
40181,3,40181
40182,2,40182
40183,2,40183
40184,2,40184
40185,2,40185
40186,3,40186
40187,3,40187
40188,4,40188
40189,4,40189
40190,3,40190
40191,3,40191
40192,3,40192
40193,3,40193
40196,3,40196
40197,3,40197
40198,3,40198
40199,3,40199
40200,3,40200
40201,4,40201
40202,3,40202
40203,3,40203
40204,3,40204
40205,4,40205
40206,3,40206
40207,3,40207
40208,3,40208
40209,3,40209
40210,3,40210
40211,3,40211
40212,3,40212
40213,3,40213
40214,3,40214
40215,3,40215
40216,3,40216
40217,4,40217
40218,3,40218
40219,3,40219
40220,4,40220
40221,3,40221
40223,4,40223
40236,3,40236
40237,3,40237
40238,4,40238
40239,4,40239
40240,4,40240
40241,4,40241
40242,4,40242
40243,4,40243
40244,4,40244
40245,3,40245
40246,4,40246
40247,4,40247
40248,4,40248
40249,4,40249
40250,4,40250
40251,4,40251
40252,4,40252
40253,4,40253
40254,4,40254
40255,4,40255
40256,4,40256
40257,4,40257
40258,4,40258
40260,4,40260
40261,3,40261
40262,4,40262
40263,4,40263
40264,4,40264
40266,4,40266
40267,4,40267
40268,4,40268
40269,4,40269
40270,4,40270
40271,4,40271
40272,4,40272
40273,4,40273
40274,4,40274
40275,4,40275
40276,4,40276
40296,3,40296
40298,4,40298
40299,4,40299
40300,4,40300
40301,4,40301
40316,4,40316
40317,3,40317
40318,3,40318
40319,3,40319
40320,3,40320
40321,3,40321
40322,3,40322
40324,3,40324
40326,3,40326
40327,3,40327
40328,3,40328
40356,4,40356
40376,4,40376
40377,4,40377
40378,4,40378
40379,4,40379
40380,4,40380
40382,3,40382
40383,3,40383
40384,3,40384
40385,3,40385
40386,3,40386
40387,3,40387
40396,4,40396
40397,3,40397
40398,3,40398
40399,4,40399
40400,4,40400
40401,4,40401
40416,4,40416
40417,4,40417
40418,4,40418
40419,4,40419
40420,4,40420
40421,4,40421
40422,3,40422
40456,4,40456
40457,4,40457
40476,3,40476
40477,3,40477
40478,3,40478
40479,4,40479
40480,3,40480
40481,3,40481
40482,4,40482
40483,3,40483
40484,3,40484
40486,4,40486
40487,4,40487
40488,4,40488
40489,3,40489
40490,3,40490
40491,4,40491
40492,3,40492
40493,3,40493
40494,4,40494
40495,4,40495
40496,3,40496
40497,3,40497
40498,4,40498
40499,3,40499
40500,4,40500
40501,3,40501
40516,4,40516
40536,4,40536
40537,3,40537
40538,3,40538
40539,3,40539
40540,3,40540
40541,4,40541
40542,4,40542
40543,3,40543
40544,3,40544
40545,3,40545
40556,4,40556
40557,3,40557
40558,4,40558
40559,4,40559
40560,1,40560
40561,3,40561
40563,2,40563
40564,4,40564
40565,3,40565
40567,4,40567
40568,3,40568
40569,4,40569
40570,4,40570
40571,3,40571
40572,4,40572
40573,3,40573
40575,3,40575
40576,4,40576
40577,3,40577
40578,3,40578
40579,3,40579
40580,3,40580
40581,3,40581
40582,3,40582
40584,3,40584
40585,3,40585
40586,3,40586
40587,3,40587
40596,4,40596
40598,4,40598
40599,4,40599
40600,4,40600
40601,4,40601
40602,4,40602
40604,4,40604
40605,4,40605
40606,4,40606
40607,4,40607
40608,4,40608
40636,4,40636
40637,4,40637
40656,3,40656
40657,3,40657
40658,4,40658
40660,4,40660
40661,4,40661
40662,4,40662
40676,4,40676
40681,3,40681
40716,1,40716
40717,1,40717
40718,3,40718
40736,4,40736
40737,4,40737
40738,4,40738
40739,4,40739
40740,4,40740
40741,4,40741
40742,4,40742
40743,4,40743
40757,3,40757
40758,3,40758
40759,3,40759
40760,3,40760
40761,3,40761
40762,3,40762
40763,3,40763
40764,3,40764
40765,3,40765
40766,4,40766
40767,3,40767
40768,4,40768
40769,4,40769
40776,3,40776
40777,4,40777
40778,4,40778
40779,3,40779
40780,3,40780
40781,3,40781
40782,3,40782
40783,3,40783
40784,4,40784
40785,3,40785
40786,3,40786
40787,4,40787
40788,3,40788
40789,4,40789
40790,3,40790
40791,4,40791
40792,3,40792
40793,3,40793
40794,3,40794
40795,3,40795
40796,3,40796
40797,3,40797
40798,3,40798
40799,3,40799
40800,4,40800
40801,3,40801
40802,3,40802
40803,3,40803
40804,3,40804
40805,3,40805
40806,4,40806
40807,4,40807
40808,3,40808
40809,4,40809
40810,3,40810
40811,4,40811
40812,3,40812
40813,3,40813
40814,3,40814
40815,3,40815
40816,3,40816
40817,3,40817
40818,3,40818
40820,3,40820
40821,3,40821
40822,3,40822
40823,3,40823
40824,3,40824
40825,3,40825
40826,3,40826
40838,4,40838
40839,3,40839
40861,3,40861
40862,3,40862
40863,3,40863
40864,3,40864
40865,3,40865
40866,3,40866
40867,3,40867
40868,3,40868
40869,3,40869
40870,3,40870
40871,3,40871
40872,3,40872
40873,4,40873
40876,3,40876
40877,3,40877
40878,3,40878
40879,3,40879
40880,3,40880
40881,3,40881
40882,3,40882
40883,3,40883
40884,3,40884
40885,1,40885
40886,1,40886
40887,1,40887
40888,1,40888
40889,1,40889
40890,1,40890
40891,1,40891
40892,1,40892
40893,1,40893
40894,1,40894
40895,1,40895
40896,1,40896
40897,1,40897
40898,1,40898
40899,1,40899
40900,1,40900
40901,1,40901
40902,1,40902
40903,3,40903
40904,1,40904
40905,1,40905
40906,4,40906
40907,3,40907
40909,3,40909
40910,4,40910
40911,4,40911
40912,3,40912
40913,3,40913
40914,3,40914
40915,4,40915
40916,4,40916
40917,4,40917
40918,3,40918
40919,3,40919
40920,3,40920
40921,3,40921
40922,3,40922
40923,3,40923
40924,3,40924
40925,3,40925
40926,4,40926
40927,4,40927
40928,3,40928
40929,3,40929
40930,3,40930
40931,3,40931
40932,3,40932
40933,3,40933
40934,3,40934
40935,3,40935
40936,3,40936
40937,4,40937
40938,3,40938
40939,4,40939
40940,4,40940
40941,4,40941
40942,3,40942
40943,4,40943
40944,3,40944
40945,3,40945
40946,3,40946
40947,4,40947
40948,4,40948
40949,4,40949
40950,3,40950
40951,3,40951
40952,3,40952
40953,3,40953
40954,3,40954
40955,4,40955
40956,3,40956
40957,3,40957
40958,3,40958
40959,3,40959
40960,3,40960
40961,3,40961
40962,3,40962
40963,3,40963
40964,3,40964
40965,3,40965
40966,3,40966
40967,3,40967
40968,3,40968
40969,4,40969
40970,3,40970
40971,3,40971
40972,3,40972
40973,3,40973
40974,3,40974
40976,3,40976
40977,3,40977
40978,3,40978
40979,3,40979
40980,3,40980
40981,3,40981
40982,3,40982
40983,3,40983
40984,3,40984
40985,3,40985
40986,3,40986
40987,4,40987
40988,3,40988
40989,3,40989
40990,4,40990
40991,4,40991
40992,3,40992
40994,4,40994
40995,4,40995
40996,4,40996
40997,4,40997
40998,4,40998
40999,4,40999
41000,4,41000
41001,4,41001
41002,3,41002
41003,3,41003
41004,3,41004
41005,4,41005
41006,4,41006
41007,3,41007
41008,3,41008
41009,3,41009
41010,4,41010
41011,3,41011
41012,4,41012
41013,3,41013
41014,3,41014
41015,4,41015
41016,4,41016
41017,4,41017
41018,4,41018
41019,3,41019
41020,3,41020
41021,4,41021
41022,4,41022
41023,4,41023
41024,3,41024
41025,3,41025
41026,4,41026
41027,3,41027
41028,4,41028
41029,4,41029
41030,3,41030
41031,4,41031
41032,4,41032
41033,4,41033
41034,4,41034
41035,3,41035
41036,4,41036
41037,4,41037
41038,4,41038
41039,4,41039
41040,4,41040
41041,1,41041
41042,4,41042
41043,4,41043
41044,4,41044
41045,4,41045
41046,3,41046
41047,4,41047
41048,4,41048
41049,4,41049
41050,4,41050
41051,4,41051
41052,4,41052
41053,4,41053
41054,3,41054
41055,4,41055
41056,3,41056
41057,3,41057
41058,3,41058
41059,4,41059
41061,4,41061
41062,4,41062
41064,4,41064
41065,3,41065
41066,3,41066
41067,4,41067
41068,3,41068
41069,4,41069
41070,4,41070
41071,4,41071
41072,4,41072
41073,4,41073
41074,3,41074
41075,4,41075
41076,4,41076
41077,4,41077
41078,3,41078
41079,3,41079
41080,4,41080
41081,4,41081
41082,3,41082
41083,3,41083
41084,4,41084
41085,1,41085
41086,1,41086
41087,1,41087
41088,1,41088
41089,1,41089
41090,1,41090
41091,1,41091
41092,1,41092
41093,1,41093
41094,1,41094
41095,3,41095
41096,3,41096
41097,3,41097
41098,3,41098
41099,1,41099
41100,1,41100
41102,4,41102
41103,4,41103
41104,4,41104
41105,4,41105
41106,4,41106
41107,4,41107
41108,4,41108
41109,4,41109
41110,4,41110
41111,3,41111
41112,4,41112
41113,3,41113
41114,3,41114
41115,3,41115
41116,3,41116
41117,3,41117
41118,3,41118
41119,3,41119
41120,3,41120
41121,3,41121
41122,3,41122
41123,3,41123
41125,3,41125
41126,3,41126
41127,3,41127
41129,3,41129
41130,4,41130
41131,1,41131
41132,1,41132
41133,1,41133
41134,3,41134
41135,1,41135
41136,1,41136
41137,3,41137
41138,1,41138
41139,1,41139
41140,1,41140
41141,1,41141
41142,4,41142
41143,4,41143
41156,4,41156
41157,3,41157
41159,4,41159
41176,4,41176
41177,3,41177
41178,3,41178
41179,3,41179
41180,3,41180
41181,3,41181
41182,4,41182
41183,4,41183
41184,4,41184
41185,4,41185
41186,4,41186
41187,4,41187
41188,4,41188
41189,3,41189
41190,3,41190
41196,4,41196
41197,3,41197
41198,4,41198
41199,4,41199
41200,3,41200
41201,4,41201
41202,3,41202
41203,4,41203
41216,4,41216
41236,4,41236
41237,4,41237
41238,4,41238
41257,4,41257
41258,4,41258
41277,3,41277
41296,3,41296
41297,4,41297
41298,4,41298
41299,3,41299
41300,4,41300
41301,4,41301
41316,3,41316
41317,4,41317
41318,3,41318
41319,3,41319
41322,3,41322
41336,4,41336
41337,4,41337
41356,4,41356
41357,4,41357
41376,3,41376
41379,3,41379
41380,3,41380
41381,3,41381
41382,3,41382
41383,3,41383
41384,4,41384
41385,4,41385
41416,2,41416
41437,4,41437
41439,4,41439
41476,3,41476
41477,4,41477
41478,3,41478
41479,4,41479
41480,4,41480
41481,3,41481
41482,4,41482
41483,3,41483
41484,4,41484
41485,4,41485
41486,3,41486
41487,3,41487
41488,4,41488
41489,3,41489
41490,4,41490
41491,3,41491
41492,4,41492
41493,3,41493
41494,4,41494
41495,3,41495
41496,3,41496
41497,3,41497
41498,3,41498
41499,3,41499
41500,3,41500
41501,3,41501
41502,3,41502
41503,3,41503
41504,3,41504
41505,4,41505
41507,4,41507
41508,4,41508
41509,3,41509
41510,4,41510
41511,4,41511
41512,3,41512
41513,3,41513
41514,3,41514
41515,3,41515
41516,3,41516
41517,3,41517
41536,3,41536
41537,3,41537
41556,3,41556
41576,4,41576
41616,4,41616
41618,3,41618
41636,4,41636
41656,4,41656
41657,4,41657
41658,3,41658
41659,3,41659
41660,3,41660
41661,3,41661
41662,3,41662
41663,3,41663
41664,3,41664
41665,3,41665
41676,4,41676
41677,4,41677
41678,4,41678
41696,4,41696
41697,4,41697
41698,3,41698
41699,3,41699
41700,4,41700
41716,4,41716
41717,4,41717
41736,4,41736
41756,4,41756
41776,4,41776
41796,4,41796
41797,4,41797
41798,4,41798
41836,3,41836
41856,4,41856
41857,4,41857
41858,4,41858
41859,4,41859
41860,4,41860
41861,3,41861
41876,3,41876
41896,3,41896
41897,4,41897
41898,4,41898
41899,4,41899
41917,3,41917
41918,3,41918
41919,3,41919
41920,3,41920
41921,3,41921
41922,3,41922
41923,4,41923
41936,3,41936
41956,3,41956
41957,3,41957
41958,3,41958
41959,3,41959
41960,3,41960
41962,3,41962
41963,3,41963
41964,3,41964
41965,3,41965
41966,3,41966
41976,3,41976
41977,3,41977
41978,3,41978
41979,3,41979
41980,3,41980
41981,3,41981
41982,3,41982
41983,3,41983
41984,3,41984
41985,3,41985
41986,3,41986
41987,3,41987
41988,3,41988
41989,3,41989
41991,3,41991
41993,3,41993
41995,3,41995
41996,3,41996
41997,3,41997
41998,3,41998
41999,3,41999
42000,3,42000
42001,3,42001
42002,3,42002
42003,3,42003
42004,3,42004
42005,3,42005
42006,3,42006
42007,3,42007
42008,3,42008
42009,3,42009
42010,4,42010
42011,3,42011
42016,3,42016
42017,4,42017
42018,3,42018
42019,3,42019
42020,3,42020
42021,3,42021
42022,3,42022
42023,3,42023
42024,3,42024
42025,3,42025
42026,3,42026
42027,4,42027
42028,4,42028
42029,4,42029
42030,3,42030
42031,3,42031
42032,3,42032
42033,3,42033
42034,3,42034
42035,3,42035
42036,3,42036
42037,3,42037
42038,4,42038
42056,3,42056
42057,4,42057
42058,4,42058
42059,3,42059
42060,3,42060
42061,3,42061
42062,3,42062
42063,3,42063
42064,3,42064
42065,3,42065
42066,4,42066
42067,4,42067
42068,3,42068
42069,3,42069
42070,3,42070
42071,3,42071
42072,3,42072
42073,4,42073
42074,4,42074
42075,3,42075
42076,3,42076
42077,3,42077
42078,3,42078
42079,3,42079
42080,3,42080
42081,3,42081
42082,3,42082
42083,3,42083
42084,3,42084
42085,3,42085
42086,3,42086
42087,3,42087
42096,3,42096
42097,3,42097
42098,3,42098
42136,3,42136
42137,1,42137
42138,1,42138
42139,3,42139
42140,1,42140
42156,3,42156
42157,4,42157
42159,4,42159
42160,4,42160
42161,4,42161
42162,4,42162
42176,4,42176
42177,4,42177
42178,3,42178
42179,3,42179
42180,1,42180
42181,1,42181
42182,1,42182
42183,1,42183
42184,3,42184
42185,1,42185
42186,3,42186
42187,1,42187
42188,4,42188
42189,1,42189
42190,1,42190
42191,3,42191
42192,1,42192
42193,4,42193
42195,1,42195
42196,4,42196
42197,4,42197
42198,1,42198
42199,1,42199
42200,3,42200
42201,3,42201
42202,1,42202
42203,3,42203
42204,3,42204
42205,4,42205
42206,3,42206
42207,3,42207
42208,1,42208
42209,3,42209
42210,1,42210
42211,3,42211
42212,4,42212
42213,3,42213
42214,1,42214
42215,3,42215
42216,4,42216
42217,3,42217
42236,3,42236
42237,4,42237
42238,3,42238
42239,3,42239
42256,3,42256
42257,3,42257
42258,3,42258
42276,3,42276
42278,3,42278
42279,3,42279
42280,3,42280
42296,3,42296
42297,3,42297
42298,4,42298
42300,3,42300
42301,3,42301
42302,3,42302
42303,4,42303
42304,4,42304
42306,4,42306
42307,4,42307
42308,3,42308
42309,3,42309
42311,3,42311
42312,3,42312
42313,3,42313
42314,3,42314
42315,3,42315
42316,3,42316
42317,3,42317
42318,4,42318
42319,3,42319
42320,3,42320
42321,3,42321
42322,3,42322
42323,3,42323
42325,3,42325
42326,3,42326
42327,3,42327
42328,3,42328
42331,3,42331
42332,4,42332
42333,4,42333
42334,3,42334
42335,3,42335
42336,4,42336
42337,3,42337
42338,3,42338
42339,3,42339
42340,3,42340
42341,4,42341
42356,3,42356
42396,4,42396
42416,3,42416
42436,4,42436
42437,3,42437
42439,3,42439
42440,3,42440
42441,3,42441
42442,3,42442
42456,3,42456
42477,4,42477
42478,4,42478
42496,4,42496
42497,4,42497
42498,4,42498
42536,4,42536
42537,4,42537
42538,4,42538
42556,4,42556
42576,4,42576
42596,4,42596
42597,4,42597
42598,4,42598
42599,4,42599
42600,3,42600
42616,4,42616
42617,4,42617
42618,4,42618
42676,3,42676
42677,3,42677
42696,4,42696
42716,3,42716
42717,3,42717
42718,3,42718
42719,3,42719
42720,3,42720
42721,4,42721
42722,3,42722
42723,3,42723
42724,4,42724
42725,3,42725
42726,4,42726
42727,3,42727
42728,3,42728
42729,3,42729
42730,4,42730
42731,4,42731
42732,3,42732
42733,3,42733
42734,3,42734
42735,4,42735
42736,3,42736
42738,4,42738
42739,3,42739
42740,3,42740
42741,4,42741
42742,4,42742
42743,3,42743
42744,3,42744
42745,3,42745
42746,3,42746
42747,3,42747
42748,3,42748
42756,4,42756
42776,3,42776
42796,3,42796
42816,4,42816
42856,3,42856
42857,3,42857
42858,3,42858
42859,3,42859
42860,3,42860
42861,3,42861
42862,3,42862
42863,3,42863
42864,3,42864
42865,3,42865
42866,3,42866
42867,3,42867
42868,3,42868
42869,3,42869
42870,3,42870
42871,3,42871
42872,3,42872
42873,4,42873
42874,4,42874
42875,3,42875
42876,3,42876
42877,3,42877
42896,3,42896
42897,4,42897
42898,4,42898
42899,3,42899
42900,3,42900
42916,4,42916
42937,3,42937
42938,3,42938
42939,4,42939
42940,4,42940
42941,4,42941
42942,3,42942
42943,4,42943
42944,4,42944
42956,4,42956
42976,4,42976
42977,4,42977
42978,3,42978
42979,3,42979
42980,3,42980
42981,3,42981
42982,4,42982
42983,4,42983
42996,4,42996
42997,3,42997
42998,3,42998
42999,4,42999
43016,4,43016
43036,3,43036
43037,3,43037
43038,3,43038
43039,3,43039
43040,3,43040
43057,4,43057
43058,4,43058
43060,4,43060
43061,4,43061
43062,4,43062
43064,4,43064
43065,4,43065
43067,4,43067
43068,3,43068
43069,3,43069
43070,3,43070
43071,3,43071
43072,3,43072
43073,3,43073
43074,3,43074
43076,4,43076
43077,4,43077
43078,4,43078
43079,4,43079
43080,4,43080
43081,4,43081
43082,4,43082
43083,3,43083
43084,4,43084
43085,4,43085
43086,3,43086
43087,4,43087
43088,4,43088
43091,3,43091
43092,4,43092
43093,3,43093
43094,4,43094
43095,4,43095
43096,3,43096
43097,3,43097
43098,3,43098
43099,3,43099
43100,3,43100
43101,3,43101
43102,3,43102
43104,3,43104
43105,3,43105
43106,3,43106
43107,3,43107
43108,3,43108
43109,3,43109
43110,4,43110
43111,3,43111
43112,3,43112
43113,3,43113
43114,3,43114
43115,3,43115
43116,3,43116
43117,3,43117
43118,3,43118
43119,3,43119
43120,3,43120
43121,3,43121
43122,3,43122
43123,3,43123
43124,3,43124
43125,3,43125
43126,3,43126
43127,3,43127
43128,3,43128
43129,3,43129
43130,3,43130
43131,2,43131
43132,3,43132
43133,2,43133
43134,3,43134
43135,2,43135
43136,2,43136
43137,3,43137
43138,3,43138
43139,3,43139
43140,2,43140
43141,2,43141
43142,2,43142
43143,2,43143
43144,3,43144
43145,2,43145
43146,2,43146
43147,2,43147
43148,2,43148
43149,2,43149
43150,2,43150
43151,2,43151
43152,2,43152
43153,2,43153
43154,2,43154
43155,2,43155
43156,2,43156
43157,2,43157
43158,2,43158
43159,2,43159
43160,2,43160
43161,2,43161
43162,2,43162
43163,2,43163
43164,2,43164
43165,2,43165
43166,2,43166
43167,2,43167
43168,2,43168
43169,2,43169
43170,2,43170
43171,2,43171
43172,2,43172
43173,3,43173
43174,2,43174
43175,3,43175
43176,2,43176
43177,2,43177
43178,2,43178
43179,2,43179
43180,2,43180
43181,2,43181
43182,2,43182
43183,2,43183
43184,2,43184
43185,2,43185
43186,2,43186
43187,2,43187
43188,2,43188
43189,2,43189
43190,2,43190
43191,2,43191
43192,2,43192
43193,2,43193
43194,2,43194
43195,3,43195
43196,3,43196
43197,2,43197
43198,4,43198
43199,2,43199
43200,2,43200
43202,2,43202
43203,2,43203
43204,2,43204
43205,2,43205
43206,2,43206
43207,2,43207
43208,2,43208
43209,2,43209
43210,2,43210
43211,2,43211
43212,2,43212
43213,2,43213
43214,2,43214
43215,2,43215
43216,2,43216
43217,2,43217
43218,2,43218
43219,2,43219
43220,2,43220
43221,3,43221
43222,4,43222
43223,3,43223
43225,3,43225
43226,4,43226
43228,3,43228
43229,4,43229
43232,4,43232
43233,3,43233
43234,4,43234
43235,4,43235
43236,4,43236
43237,3,43237
43238,3,43238
43239,4,43239
43240,4,43240
43241,4,43241
43242,3,43242
43243,4,43243
43244,3,43244
43245,3,43245
43246,3,43246
43247,3,43247
43248,3,43248
43249,3,43249
43250,3,43250
43251,4,43251
43252,3,43252
43253,3,43253
43256,3,43256
43257,3,43257
43258,1,43258
43259,1,43259
43260,1,43260
43261,1,43261
43262,3,43262
43263,3,43263
43264,3,43264
43265,3,43265
43266,3,43266
43267,3,43267
43268,3,43268
43269,3,43269
43270,3,43270
43271,3,43271
43272,3,43272
43273,3,43273
43274,4,43274
43275,3,43275
43276,3,43276
43277,3,43277
43278,3,43278
43279,4,43279
43280,3,43280
43281,3,43281
43282,3,43282
43283,4,43283
43284,3,43284
43285,1,43285
43286,3,43286
43287,3,43287
43288,4,43288
43289,4,43289
43290,4,43290
43291,4,43291
43296,4,43296
43297,3,43297
43298,4,43298
43316,4,43316
43317,3,43317
43318,3,43318
43319,3,43319
43320,4,43320
43321,3,43321
43336,3,43336
43337,3,43337
43338,3,43338
43356,4,43356
43376,4,43376
43377,4,43377
43378,4,43378
43379,3,43379
43380,4,43380
43396,3,43396
43416,3,43416
43417,4,43417
43418,4,43418
43419,4,43419
43420,3,43420
43456,3,43456
43457,3,43457
43476,4,43476
43516,4,43516
43517,4,43517
43519,3,43519
43520,4,43520
43521,4,43521
43522,3,43522
43536,3,43536
43537,3,43537
43538,4,43538
43539,4,43539
43540,4,43540
43541,4,43541
43542,4,43542
43543,4,43543
43544,4,43544
43545,3,43545
43556,3,43556
43557,3,43557
43596,4,43596
43598,4,43598
43616,4,43616
43636,4,43636
43637,4,43637
43736,4,43736
43756,4,43756
43776,4,43776
43777,4,43777
43796,4,43796
43797,4,43797
43816,4,43816
43817,4,43817
43836,4,43836
43837,4,43837
43838,4,43838
43841,4,43841
43842,3,43842
43843,4,43843
43844,4,43844
43845,4,43845
43846,4,43846
43856,3,43856
43857,3,43857
43858,3,43858
43859,3,43859
43876,4,43876
43916,4,43916
43917,4,43917
43976,3,43976
43977,4,43977
43996,3,43996
43997,3,43997
43998,3,43998
43999,3,43999
44000,3,44000
44016,4,44016
44017,4,44017
44018,3,44018
44019,4,44019
44020,3,44020
44021,3,44021
44022,3,44022
44023,4,44023
44024,3,44024
44025,4,44025
44026,4,44026
44027,4,44027
44028,3,44028
44029,4,44029
44030,3,44030
44031,3,44031
44032,3,44032
44033,3,44033
44034,3,44034
44035,3,44035
44036,3,44036
44038,3,44038
44039,3,44039
44041,3,44041
44056,4,44056
44076,3,44076
44077,3,44077
44078,3,44078
44079,3,44079
44080,3,44080
44081,3,44081
44082,3,44082
44083,3,44083
44084,3,44084
44085,3,44085
44086,3,44086
44087,3,44087
44088,3,44088
44089,3,44089
44090,3,44090
44091,3,44091
44092,3,44092
44093,3,44093
44094,3,44094
44095,3,44095
44096,3,44096
44097,4,44097
44098,4,44098
44099,3,44099
44118,3,44118
44119,3,44119
44139,3,44139
44140,3,44140
44141,3,44141
44142,4,44142
44143,3,44143
44144,4,44144
44145,3,44145
44146,3,44146
44147,4,44147
44149,4,44149
44151,3,44151
44157,4,44157
44158,3,44158
44159,3,44159
44160,3,44160
44161,3,44161
44164,3,44164
44196,4,44196
44197,3,44197
44198,3,44198
44199,3,44199
44200,3,44200
44201,3,44201
44202,3,44202
44203,3,44203
44204,3,44204
44205,3,44205
44206,3,44206
44207,3,44207
44208,3,44208
44209,3,44209
44210,3,44210
44211,3,44211
44212,1,44212
44213,3,44213
44214,1,44214
44215,3,44215
44216,3,44216
44217,4,44217
44218,3,44218
44219,3,44219
44220,4,44220
44221,3,44221
44222,4,44222
44223,3,44223
44225,4,44225
44227,3,44227
44229,4,44229
44230,4,44230
44231,4,44231
44232,4,44232
44236,3,44236
44237,3,44237
44238,3,44238
44239,3,44239
44240,3,44240
44241,3,44241
44242,3,44242
44243,3,44243
44244,3,44244
44245,1,44245
44246,1,44246
44247,3,44247
44248,1,44248
44249,3,44249
44250,1,44250
44251,1,44251
44252,3,44252
44253,1,44253
44254,3,44254
44255,1,44255
44256,1,44256
44257,3,44257
44258,3,44258
44259,3,44259
44261,3,44261
44262,3,44262
44263,3,44263
44264,3,44264
44265,3,44265
44266,3,44266
44267,3,44267
44269,3,44269
44270,3,44270
44271,3,44271
44272,3,44272
44273,1,44273
44274,3,44274
44275,3,44275
44276,1,44276
44277,3,44277
44278,1,44278
44279,1,44279
44280,3,44280
44281,3,44281
44283,3,44283
44284,3,44284
44285,3,44285
44286,3,44286
44287,3,44287
44288,3,44288
44289,3,44289
44290,4,44290
44291,4,44291
44292,4,44292
44293,4,44293
44294,4,44294
44295,4,44295
44296,3,44296
44297,3,44297
44298,3,44298
44299,3,44299
44300,3,44300
44301,3,44301
44316,4,44316
44317,3,44317
44319,3,44319
44320,3,44320
44336,3,44336
44416,4,44416
44417,4,44417
44418,4,44418
44419,4,44419
44437,3,44437
44438,4,44438
44439,4,44439
44440,4,44440
44441,4,44441
44442,4,44442
44443,4,44443
44444,4,44444
44445,4,44445
44447,3,44447
44448,3,44448
44449,3,44449
44450,3,44450
44451,3,44451
44452,3,44452
44453,3,44453
44454,3,44454
44455,3,44455
44456,3,44456
44457,3,44457
44458,3,44458
44459,3,44459
44460,3,44460
44461,3,44461
44462,3,44462
44463,3,44463
44464,3,44464
44465,3,44465
44466,3,44466
44467,3,44467
44468,3,44468
44469,3,44469
44470,3,44470
44471,3,44471
44472,3,44472
44473,3,44473
44474,3,44474
44475,3,44475
44477,4,44477
44480,4,44480
44481,4,44481
44482,4,44482
44483,4,44483
44484,4,44484
44485,4,44485
44486,4,44486
44487,4,44487
44488,4,44488
44489,4,44489
44490,4,44490
44491,4,44491
44496,4,44496
44497,4,44497
44499,4,44499
