ID,AreaCodeID,CountryID,CountryRelevanceID,Values,FeatureVersionID
5391,11143,11143,1413,"c/o Distribuidora Imperial De Baja California, S.A. de C.V., Tijuana, Baja California",205391
5392,11143,11143,1413,"c/o Administradora De Inmuebles Vida, S.A. de C.V., Tijuana, Baja California",205392
5393,11143,11143,1413,"Calle De Los Olivos 10549, Colonia Jardines de Chapultepec, Tijuana, Baja California",205393
5394,11143,11143,1413,"Ave. Xavier Villaurrutia 9950, Colonia Zona Urbana Rio, Tijuana, Baja California",205394
5395,11143,11143,1413,"Ave. Queretaro 2984, Colonia Francisco I. Madero, Tijuana, Baja California",205395
5396,11143,11143,1413,"c/o Farmacia Vida Suprema, S.A. DE C.V., Tijuana, Baja California",205396
5397,11143,11143,1413,"c/o Administradora De Inmuebles Vida, S.A. DE C.V., Tijuana, Baja California",205397
5398,11143,11143,1413,"c/o Distribuidora Imperial De Baja California, S.A. de C.V., Tijuana, Baja California",205398
5399,11291,N/A,N/A,,205399
5400,11291,N/A,N/A,,205400
5401,11291,N/A,N/A,,205401
5402,11291,N/A,N/A,,205402
5403,11291,N/A,N/A,,205403
5404,11291,N/A,N/A,,205404
5405,11291,N/A,N/A,,205405
5406,11291,N/A,N/A,,205406
5407,11291,N/A,N/A,,205407
5408,11291,N/A,N/A,,205408
5409,11291,N/A,N/A,,205409
5410,11291,N/A,N/A,,205410
5411,11291,N/A,N/A,,205411
5412,11291,N/A,N/A,,205412
5413,11291,N/A,N/A,,205413
5414,11291,N/A,N/A,,205414
5415,11291,N/A,N/A,,205415
5416,11291,N/A,N/A,,205416
5417,11291,N/A,N/A,,205417
5418,11291,N/A,N/A,,205418
5419,11291,N/A,N/A,,205419
5420,11188,11188,1413,,205420
5421,11050,11050,1413,"64 Poturmahala, Travnik",205421
5422,11291,N/A,N/A,,205422
5423,11160,11160,1413,"Kitab Ghar, Darul Ifta Wal Irshad, Nazimabad No. 4, Karachi",205423
5425,11160,11160,1413,"Office Dha'rb-i-M'unin, opposite Khyber Bank, Abbottabad Road, Mansehra",205425
5426,11160,11160,1413,"Office Dha'rb-i-M'unin, Z.R. Brothers, Katchehry Road, Chowk Yadgaar, Peshawar",205426
5427,11160,11160,1413,"Office Dha'rb-i-M'unin, Room no. 3, Third Floor, Moti Plaza, near Liaquat Bagh, Murree Road, Rawalpindi",205427
5428,11160,11160,1413,"Office Dha'rb-i-M'unin, Top Floor, Dr. Dawa Khan Dental Clinic Surgeon, Main Baxar, Mingora, Swat",205428
5429,11160,11160,1413,"302b-40, Good Earth Court, Opposite Pia Planitarium, Block 13a, Gulshan -I Iqbal, Karachi",205429
5430,11160,11160,1413,"617 Clifton Center, Block 5, 6th Floor, Clifton, Karachi",205430
5431,11160,11160,1413,"605 Landmark Plaza, 11 Chundrigar Road, Opposite Jang Building, Karachi",205431
5432,11160,11160,1413,"Jamia Masjid, Sulaiman Park, Begum Pura, Lahore",205432
5437,11113,11113,1413,"Via A. Masina n.7, Milano",205437
5438,11291,N/A,N/A,,205438
5439,11113,11113,1413,"Via Milano n.38, Spinadesco, CR",205439
5441,11113,11113,1413,"Via del Fosso di Centocelle n.66, Roma",205441
5442,11113,11113,1413,"Via Dubini n.3, Gallarate, VA",205442
5443,11211,11211,1413,"55 Hawarden Hill, Brooke Road, London, NW2 7BR",205443
5444,11211,11211,1413,"9 Albourne Road, Shepherds Bush, London, W12 OLW",205444
5445,11211,11211,1413,"8 Adie Road, Hammersmith, London, W6 OPW",205445
5447,11291,N/A,N/A,,205447
5448,11291,N/A,N/A,,205448
5449,11291,N/A,N/A,,205449
5450,11291,N/A,N/A,,205450
5451,11291,N/A,N/A,,205451
5452,11291,N/A,N/A,,205452
5453,11291,N/A,N/A,,205453
5454,11190,11190,1413,,205454
5460,11291,N/A,N/A,,205460
5461,11291,N/A,N/A,,205461
5462,11291,N/A,N/A,,205462
5463,11291,N/A,N/A,,205463
5464,11291,N/A,N/A,,205464
49244,11143,11143,1413,,249244
5467,11291,N/A,N/A,,205467
5468,11291,N/A,N/A,,205468
5477,11291,N/A,N/A,,205477
5483,11153,11153,1413,,205483
5509,11113,11113,1413,"Via Latisana n. 6, Milan",205509
12960,11204,11204,1413,Tunis,212960
5511,11291,N/A,N/A,,205511
5512,11291,N/A,N/A,,205512
5513,11113,11113,1413,"Via Masina n.7, Milan",205513
5514,11291,N/A,N/A,,205514
5515,11291,N/A,N/A,,205515
5516,11291,N/A,N/A,,205516
5517,11291,N/A,N/A,,205517
5518,11113,11113,1413,"Via Carlo Porta n.97, Legnano",205518
5519,11113,11113,1413,"Via unica Borighero n.1, San Donato M.se, MI",205519
5520,11291,N/A,N/A,,205520
5521,11291,N/A,N/A,,205521
6344,11148,11148,1413,"12 Rue Descartes, Meknes",206344
6345,11094,11094,1413,"Bunatwiete #23, Hamburg, 21073",206345
6346,11094,11094,1413,"Marienstr #54, Hamburg, 21073",206346
6347,11094,11094,1413,"Wiesendamm #135, Hamburg, 22303",206347
50106,11073,11073,1413,Guantanamo Bay detention center,250106
5524,11094,11094,1413,"Goschenstasse 13, Hamburg, 21073",205524
5525,11094,11094,1413,"Dortmunder Strasse 38, Hamburg, 22419",205525
5527,11291,N/A,N/A,,205527
5529,11212,11212,1413,"P.O. Box 1406, Bridgeview, IL, 60455",205529
5530,11030,11030,1413,"Rruga e Kavajes, Building No. 3, Apartment No. 61, P.O. Box 2892, Tirana",205530
5531,11045,11045,1413,"Vaatjesstraat, 29, Putte, 2580",205531
5532,11045,11045,1413,"Rue des Bataves 69, 1040 Etterbeek, Brussels",205532
5533,11045,11045,1413,"P.O. Box 6, 1040 Etterbeek 2, Brussels",205533
5534,11050,11050,1413,"Mula Mustafe Baseskije Street No. 72, Sarajevo",205534
5535,11050,11050,1413,"Put Mladih Muslimana Street 30/A, Sarajevo",205535
5536,11181,11181,1413,"Rr. Skenderbeu 76, Lagjja Sefa, Gjakova",205536
5537,11181,11181,1413,"Ylli Morina Road, Djakovica",205537
5538,11160,11160,1413,"House 267 Street No. 54, Sector F-11/4, Islamabad",205538
5539,11205,11205,1413,"Saray Cad. No. 37 B Blok, Yesilyurt Apt. 2/4, Sirinevler",205539
5540,11029,11029,1413,,205540
5541,11039,11039,1413,,205541
5542,11042,11042,1413,,205542
5543,11171,11171,1413,Chechnya,205543
5544,11065,11065,1413,,205544
5545,11085,11085,1413,,205545
5546,11087,11087,1413,,205546
5547,11093,11093,1413,,205547
5548,11107,11107,1413,,205548
5549,11171,11171,1413,Ingushetia,205549
5550,11110,11110,1413,,205550
5551,11116,11116,1413,,205551
5552,11291,11291,1413,Kashmir,205552
5553,11126,11126,1413,,205553
5554,11291,11291,1413,Gaza Strip,205554
5555,11183,11183,1413,,205555
5556,11188,11188,1413,,205556
5557,11197,11197,1413,,205557
5558,11090,11090,1413,"49 rue du Lazaret, Strasbourg, 67100",205558
8341,11292,11292,1413,,208341
5572,11291,N/A,N/A,,205572
5580,11066,11066,1413,"Km 7 Via Cartago-Obando, Hacienda El Vergel, Cartago",205580
5581,11066,11066,1413,"Km 12 Via Santa Ana Molina, Hacienda Doima, Cartago",205581
5582,11066,11066,1413,"c/o AGRICOLA DOIMA DEL NORTE DEL VALLE LTDA., Cartago, Valle",205582
5583,11066,11066,1413,"c/o GANADERIA EL VERGEL LTDA., Cartago, Valle",205583
5584,11066,11066,1413,"c/o GANADERIAS BILBAO LTDA., Cartago, Valle",205584
5585,11066,11066,1413,"c/o INMOBILIARIA EL ESCORIAL LTDA., Cartago, Valle",205585
5586,11066,11066,1413,"c/o INMOBILIARIA LINARES LTDA., Cartago, Valle",205586
5587,11066,11066,1413,"c/o INMOBILIARIA PASADENA LTDA., Cartago, Valle",205587
5588,11066,11066,1413,"c/o ORGANIZACION LUIS HERNANDO GOMEZ BUSTAMANTE Y CIA. S.C.S., Cartago, Valle",205588
5589,11066,11066,1413,"c/o VISCAYA LTDA., Cartago, Valle",205589
5590,11066,11066,1413,"Diagonal 27 No. 27-104, Cali",205590
5591,11066,11066,1413,"c/o INVERSIONES LA QUINTA Y CIA. LTDA., Cali",205591
5592,11066,11066,1413,"c/o LADRILLERA LA CANDELARIA LTDA., Cali",205592
5593,11066,11066,1413,"c/o MONTOYA LUNA E HIJOS Y CIA. S.C.S., Cali",205593
5594,11066,11066,1413,"Carrera 4 No. 12-20 of. 206, Cartago, Valle",205594
5595,11066,11066,1413,"Km 12 Via Santa Ana Molina, Hacienda Doima, Cartago",205595
5596,11066,11066,1413,"Carrera 8N No. 17A-12, Cartago",205596
5597,11066,11066,1413,"Carrera 8N No. 17A-12, Cartago",205597
5598,11066,11066,1413,"Carrera 4 No. 12-20 of. 206, Cartago,Valle",205598
5599,11066,11066,1413,"Km 7 Via Cartago-Obando, Hacienda El Vergel, Cartago, Valle",205599
5600,11066,11066,1413,"Carrera 4 No. 12-20 of. 206, Cartago, Valle",205600
5601,11066,11066,1413,"Km 7 Via Cartago-Obando, Hacienda El Vergel, Cartago, Valle",205601
5602,11066,11066,1413,"Carrera 4 No. 12-20 of. 206, Cartago, Valle",205602
5603,11066,11066,1413,"Carrera 5 No. 18-20 Local 12, Cartago, Valle",205603
5604,11066,11066,1413,"Carrera 4 No. 12-20 of. 206, Cartago, Valle",205604
5605,11066,11066,1413,"Carrera 4 No. 12-20 of. 206, Cartago, Valle",205605
5606,11066,11066,1413,"Diagonal 29 No. 36-10 of. 801, Cali",205606
5607,11066,11066,1413,"Diagonal 27 No. 27-104, Cali",205607
5608,11066,11066,1413,"Avenida 6 Norte No. 17N-92, of. 514, Cali",205608
5609,11066,11066,1413,"Correg. Buchitolo, Vereda Tres Esquinas, Candelaria",205609
5610,11066,11066,1413,"Carrera 85B No. 13A-136, Cali",205610
5611,11066,11066,1413,"Carrera 4 No. 12-20 of. 206, Cartago, Valle",205611
5612,11066,11066,1413,"Carrera 3 No. 11-99, Cartago, Valle",205612
5613,11066,11066,1413,"Carrera 4 No. 12-20 of. 206, Cartago, Valle",205613
5614,11066,11066,1413,"Km 7 Via Cartago-Obando, Hacienda El Vergel, Cartago",205614
5648,11066,11066,1413,"Carrera 4A No. 63N-29, Cali",205648
5649,11066,11066,1413,"c/o LADRILLERA LA CANDELARIA LTDA., Cali",205649
5650,11066,11066,1413,"Carrera 4 No. 12-20 of. 206, Cartago, Valle",205650
5651,11066,11066,1413,"c/o AGRICOLA DOIMA DEL NORTE DEL VALLE LTDA., Cartago, Valle",205651
5652,11066,11066,1413,"c/o INMOBILIARIA PASADENA LTDA., Cartago, Valle",205652
5653,11066,11066,1413,"c/o ORGANIZACION LUIS HERNANDO GOMEZ BUSTAMANTE Y CIA. S.C.S., Cartago, Valle",205653
5654,11066,11066,1413,"c/o VISCAYA LTDA., Cartago, Valle",205654
5655,11066,11066,1413,"Carrera 4 No. 12-20 of. 206, Cartago, Valle",205655
5656,11066,11066,1413,"c/o AGRICOLA DOIMA DEL NORTE DEL VALLE LTDA., Cartago, Valle",205656
5657,11066,11066,1413,"c/o GANADERIA EL VERGEL LTDA., Cartago, Valle",205657
5658,11066,11066,1413,"c/o INMOBILIARIA EL ESCORIAL LTDA., Cartago, Valle",205658
5659,11066,11066,1413,"c/o INMOBILIARIA LINARES LTDA., Cartago, Valle",205659
5660,11066,11066,1413,"c/o INMOBILIARIA PASADENA LTDA., Cartago, Valle",205660
5661,11066,11066,1413,"c/o ORGANIZACION LUIS HERNANDO GOMEZ BUSTAMANTE Y CIA. S.C.S., Cartago, Valle",205661
5662,11066,11066,1413,"c/o VISCAYA LTDA., Cartago, Valle",205662
5680,11066,11066,1413,"Carrera 42 No. 5B-81, Cali",205680
5681,11066,11066,1413,"Carrera 8N No. 17A-12, Cartago",205681
5682,11066,11066,1413,"c/o ARIZONA S.A., Cartago",205682
5683,11066,11066,1413,"c/o MAQUINARIA TECNICA Y TIERRAS LTDA., Cali",205683
5692,11066,11066,1413,"Calle 1 No. 56-109 Casa 32, Cali",205692
5693,11066,11066,1413,"Carrera 42 No. 5B-81, Cali",205693
5694,11066,11066,1413,"c/o MAQUINARIA TECNICA Y TIERRAS LTDA., Cali",205694
5699,11066,11066,1413,"Diagonal 27 No. 27-104, Cali",205699
5700,11066,11066,1413,"Calle 7 No. 45-25, Cali",205700
5701,11066,11066,1413,"c/o LADRILLERA LA CANDELARIA LTDA., Cali",205701
5702,11066,11066,1413,"Carrera 85B No. 13A-136, Cali",205702
5703,11066,11066,1413,"c/o MONTOYA LUNA E HIJOS Y CIA. S.C.S., Cali",205703
5709,11066,11066,1413,"c/o LADRILLERA LA CANDELARIA LTDA., Cali",205709
5710,11291,N/A,N/A,,205710
5711,11291,N/A,N/A,,205711
5712,11291,N/A,N/A,,205712
5713,11291,N/A,N/A,,205713
5718,11039,11039,1413,"Bashir Safar Ugli 69, Baku",205718
5719,11039,11039,1413,"69 Boshir Safaroglu St., Baku",205719
5720,11050,11050,1413,Sarajevo,205720
5721,11050,11050,1413,Zenica,205721
5722,11060,11060,1413,"3 King Street, South Waterloo, Ontario, N2J 3Z6",205722
5723,11060,11060,1413,"P.O. Box 1508 Station B, Mississauga, Ontario, L4Y 4G2",205723
5724,11060,11060,1413,"2465 Cawthra Rd., #203, Mississauga, Ontario, L5A 3P2",205724
5725,11060,11060,1413,Ottawa,205725
5726,11171,11171,1413,"Grozny, Chechnya",205726
5727,11065,11065,1413,"91 Paihonggou, Lanzhou, Gansu",205727
5728,11072,11072,1413,"Hrvatov 30, 41000, Zagreb",205728
5729,11171,11171,1413,"Makhachkala, Daghestan",205729
5730,11093,11093,1413,Duisi,205730
5731,11093,11093,1413,Tbilisi,205731
5732,11171,11171,1413,"Nazran, Ingushetia",205732
5733,11153,11153,1413,"Burgemeester Kessensingel 40, Maastricht",205733
5734,11160,11160,1413,"House 111, First Floor, Street 64, F-10/3, Islamabad",205734
5735,11171,11171,1413,"Azovskaya 6, km. 3, off. 401, Moscow",205735
5736,11160,11160,1413,"P.O. Box 1055, Peshawar",205736
5737,11171,11171,1413,"Ulitsa Oktyabr'skaya, dom. 89, Moscow",205737
5738,11192,11192,1413,"P.O. Box 1937, Khartoum",205738
5739,11179,11179,1413,"P.O. Box 7600, Jeddah, 21472",205739
5740,11179,11179,1413,"P.O. Box 10845, Riyadh, 11442",205740
5741,11198,11198,1413,Dushanbe,205741
5742,11211,11211,1413,,205742
5743,11029,11029,1413,,205743
5744,11042,11042,1413,,205744
5745,11050,11050,1413,,205745
5746,91021,91021,1413,Gaza Strip,205746
5747,11218,11218,1413,,205747
50189,11212,11212,1413,IL,250189
5748,11060,11060,1413,"2465 Cawthra Rd., Unit 203, Mississauga, Ontario, L5A 3P2",205748
5749,11060,11060,1413,"P.O. Box 1508, Station B, Mississauga, Ontario, L4Y 4G2",205749
5750,11060,11060,1413,"P.O. Box 40015, 75 King Street South, Waterloo, Ontario, N2J 4V1",205750
5751,11060,11060,1413,"92 King Street, 201, Waterloo, Ontario, N2J 1P5",205751
5752,11050,11050,1413,"Salke Lagumdzije 12, Sarajevo, 71000",205752
5753,11050,11050,1413,"Hadzije, Mazica Put 16F, Zenica, 72000",205753
5754,11050,11050,1413,"Sehidska, Street, Breza",205754
5755,11050,11050,1413,"Kanal, 1, Zenica, 72000",205755
5756,11050,11050,1413,"Hamze, Celenke 35, Ilidza, Sarajevo",205756
5757,11291,N/A,N/A,,205757
5762,11122,11122,1413,,205762
5765,11045,11045,1413,"69 Rue des Bataves, 1040 Etterbeek, Brussels",205765
5766,11045,11045,1413,"Vaatjesstraat, 29, Putte, 2580",205766
50104,11073,11073,1413,Guantanamo Bay detention center,250104
19956,11108,11108,1413,"Jalan Nakula, Komplek Witana Harja III, Blok C 106-107, Pamulang, Tangerang",219956
5771,11153,11153,1413,"Radeborg 14 B, Maastricht, 6228CV",205771
5772,11153,11153,1413,"Postbus 1149, Maastricht, 6201BC",205772
5773,11291,N/A,N/A,,205773
6195,11109,11109,1413,,206195
6196,11110,11110,1413,,206196
6197,11291,N/A,N/A,,206197
6198,11291,N/A,N/A,,206198
6199,11291,N/A,N/A,,206199
72219,11220,11220,1413,,272219
72200,11220,11220,1413,"Munhumutapa Building, Corner of Second and Samora Machel Avenue, Harare",272200
72223,11220,11220,1413,"1 Chancellor Avenue, Harare",272223
11848,11220,11220,1413,"2 Tedder Road, Greendale, Harare, 263",211848
6352,11066,11066,1413,"Carrera 122 No. 20-02, Cali",206352
6509,11066,11066,1413,"Avenida 7 Norte No. 23N-81, Cali",206509
6357,11066,11066,1413,"Carrera 2B No. 26-12, Santa Marta",206357
6361,11066,11066,1413,"Carrera 16 No. 93-38 Ofc. 104, Bogota",206361
6362,11066,11066,1413,"Avenida 7 Norte No. 23N-81, Cali",206362
6363,11066,11066,1413,"Calle 12A No. 26-22, Puerto Tejada",206363
6367,11066,11066,1413,"Avenida 7 Norte No. 23N-81, Cali",206367
6368,11066,11066,1413,"Avenida 7 Norte No. 23-77, Cali",206368
6369,11066,11066,1413,"Carrera 7D Bis No. 68-58, Cali",206369
6370,11066,11066,1413,"Avenida 7 Norte No. 23N-81, Cali",206370
6371,11066,11066,1413,"Avenida 7 Norte No. 23-77, Cali",206371
6372,11066,11066,1413,"Calle 15 No. 26-400, Cali",206372
6373,11066,11066,1413,"Jamundi, Valle",206373
6374,11066,11066,1413,"Km. 5 Carretera Simon Bolivar, Buenaventura",206374
6379,11066,11066,1413,"Carrera 85C No. 43-22, Cali",206379
6380,11066,11066,1413,"Callejon El Dinamo V/Gorgona, Candelaria",206380
6381,11066,11066,1413,"Carrera 3 No. 7-32 Piso 3, Buenaventura",206381
6382,11066,11066,1413,"Carrera 3 No. 7-42, Buenaventura",206382
6383,11066,11066,1413,"Calle 6 Km 5 Kennedy, Buenaventura",206383
6384,11066,11066,1413,"Calle 7A No. 3-73 Piso 3, Buenavetura",206384
6385,11066,11066,1413,"Av. Simon Bolivar Km 4 El Pinal, Buenaventura",206385
6386,11066,11066,1413,"Av. Simon Bolivar Km 5, Buenaventura",206386
6387,11066,11066,1413,"Av. Portuaria Edif. Colfecar B-B Modulo 38, Buenaventura",206387
6394,11066,11066,1413,"Avenida 8 Norte No. 10-91 Ofc. 301, Cali",206394
6396,11066,11066,1413,"Avenida 2D No. 24N-06, Cali",206396
6399,11066,11066,1413,"Carrera 66 No. 7-31, Bogota",206399
6401,11066,11066,1413,"Avenida 7 Norte No. 23N-81, Cali",206401
6402,11066,11066,1413,"Avenida 7 Norte No. 23-74, Cali",206402
6462,11066,11066,1413,"Carrera 16A No. 33D-20, Cali",206462
6463,11066,11066,1413,"c/o GRANJA LA SIERRA LTDA., Cali",206463
6507,11066,11066,1413,"Carrera 20 No. 66-34, Bogota",206507
6519,11291,N/A,N/A,,206519
6520,11094,11094,1413,"Kappellenstrasse 36, Aachen, D-52066",206520
6521,11153,11153,1413,"Gerrit V/D Lindestraat 103 A, Rotterdam, 3022 TH",206521
6522,11153,11153,1413,"Gerrit V/D Lindestraat 103 E, Rotterdam, 03022 TH",206522
6523,11076,11076,1413,"P.O. Box 6222200KBKN, Copenhagen",206523
6524,11045,11045,1413,"BD Leopold II 71, Brussels, 1080",206524
6525,11218,11218,1413,"P.O. Box 14101, San 'a",206525
6526,11195,11195,1413,"Noblev 79 NB, Malmo, 21433",206526
6527,11195,11195,1413,"Nobelvagen 79 NB, Malmo, 21433",206527
6528,11189,11189,1413,"P.O. Box 421083, 2nd Floor, Amoco Gardens, 40 Mint Road, Fordsburg 2033, Johannesburg",206528
6529,11189,11189,1413,"P.O. Box 421082, 2nd Floor, Amoco Gardens, 40 Mint Road, Fordsburg 2033, Johannesburg",206529
6530,11160,11160,1413,"P.O. Box 2364, Islamabad",206530
6532,11291,N/A,N/A,,206532
6533,11291,N/A,N/A,,206533
6534,11291,N/A,N/A,,206534
6535,11291,N/A,N/A,,206535
6536,11291,N/A,N/A,,206536
6538,11291,N/A,N/A,,206538
6540,11291,N/A,N/A,,206540
6541,11291,N/A,N/A,,206541
6542,11291,N/A,N/A,,206542
6543,11050,11050,1413,Sarajevo,206543
6544,11050,11050,1413,"Starine Novaka Street BB, Sokolac, Republika Srpska",206544
6545,11291,N/A,N/A,,206545
6546,11291,N/A,N/A,,206546
6547,11291,N/A,N/A,,206547
6549,11291,N/A,N/A,,206549
6550,11291,N/A,N/A,,206550
6551,11291,N/A,N/A,,206551
6553,11291,N/A,N/A,,206553
6554,11291,N/A,N/A,,206554
6555,11291,N/A,N/A,,206555
6556,11291,N/A,N/A,,206556
6557,11291,N/A,N/A,,206557
6558,11291,N/A,N/A,,206558
6559,11291,N/A,N/A,,206559
6562,11291,N/A,N/A,,206562
6563,11291,N/A,N/A,,206563
6564,11291,N/A,N/A,,206564
6565,11291,N/A,N/A,,206565
6566,11291,N/A,N/A,,206566
6567,11291,N/A,N/A,,206567
6568,11291,N/A,N/A,,206568
6571,11291,N/A,N/A,,206571
6572,11291,N/A,N/A,,206572
6573,11291,N/A,N/A,,206573
6574,11291,N/A,N/A,,206574
6576,11291,N/A,N/A,,206576
6577,11291,N/A,N/A,,206577
6578,11291,N/A,N/A,,206578
6580,11291,N/A,N/A,,206580
6581,11291,N/A,N/A,,206581
6582,11291,N/A,N/A,,206582
6583,11291,N/A,N/A,,206583
6584,11291,N/A,N/A,,206584
6585,11291,N/A,N/A,,206585
6586,11291,N/A,N/A,,206586
20117,11181,11181,1413,"Dubrovacka Street No 14, Belgrade",220117
20118,91192,91192,1413,"Janka Vukotica Street No 24, Rastoci, Municipality of Niksic",220118
6590,11291,N/A,N/A,,206590
6591,11291,N/A,N/A,,206591
6592,11291,N/A,N/A,,206592
6593,11291,N/A,N/A,,206593
6594,11291,N/A,N/A,,206594
6595,11291,N/A,N/A,,206595
6597,11291,N/A,N/A,,206597
6598,11291,N/A,N/A,,206598
6599,11291,N/A,N/A,,206599
6600,11291,N/A,N/A,,206600
6601,11291,N/A,N/A,,206601
6602,11291,N/A,N/A,,206602
6603,11291,N/A,N/A,,206603
6605,11291,N/A,N/A,,206605
6606,11291,N/A,N/A,,206606
6608,11291,N/A,N/A,,206608
6609,11291,N/A,N/A,,206609
6610,11291,N/A,N/A,,206610
6611,11291,N/A,N/A,,206611
6612,11291,N/A,N/A,,206612
6613,11291,N/A,N/A,,206613
6614,11291,N/A,N/A,,206614
6616,11291,N/A,N/A,,206616
6617,11291,N/A,N/A,,206617
6618,11291,N/A,N/A,,206618
6619,11291,N/A,N/A,,206619
6620,11291,N/A,N/A,,206620
6621,11291,N/A,N/A,,206621
6622,11291,N/A,N/A,,206622
6623,11291,N/A,N/A,,206623
6624,11291,N/A,N/A,,206624
6625,11291,N/A,N/A,,206625
6626,11291,N/A,N/A,,206626
6627,11291,N/A,N/A,,206627
6628,11291,N/A,N/A,,206628
6629,11291,N/A,N/A,,206629
6630,11291,N/A,N/A,,206630
6631,11291,N/A,N/A,,206631
6634,11291,N/A,N/A,,206634
6636,11291,N/A,N/A,,206636
6637,11291,N/A,N/A,,206637
6638,11291,N/A,N/A,,206638
6639,11291,N/A,N/A,,206639
6640,11291,N/A,N/A,,206640
6641,11291,N/A,N/A,,206641
6642,11291,N/A,N/A,,206642
6645,11291,N/A,N/A,,206645
6646,11291,N/A,N/A,,206646
6647,11291,N/A,N/A,,206647
6650,11291,N/A,N/A,,206650
6651,11291,N/A,N/A,,206651
6652,11291,N/A,N/A,,206652
6653,11291,N/A,N/A,,206653
6654,11291,N/A,N/A,,206654
6655,11291,N/A,N/A,,206655
6656,11291,N/A,N/A,,206656
6657,11291,N/A,N/A,,206657
